#TIMESTEP,BOXES_IN_YARD,
23678,435,
23684,436,
23691,437,
23698,438,
23705,439,
23712,440,
23719,441,
23726,442,
23733,443,
23734,442,
23740,443,
23741,442,
23741,441,
23741,440,
23741,439,
23747,440,
23748,439,
23761,440,
23769,439,
23788,440,
23796,439,
23827,438,
23827,437,
23827,436,
23829,435,
23844,436,
23851,437,
23852,436,
23859,437,
23866,436,
23876,437,
23877,436,
23894,437,
23895,436,
23895,435,
23897,434,
23905,435,
23930,436,
23947,437,
23955,436,
23956,435,
23970,436,
23978,437,
23979,436,
23992,437,
23996,436,
24004,437,
24010,436,
24023,437,
24030,438,
24031,437,
24039,438,
24046,439,
24054,438,
24063,439,
24070,440,
24071,439,
24071,438,
24101,439,
24106,438,
24115,437,
24124,438,
24981,439,
24988,440,
25017,441,
25024,442,
25031,443,
25032,442,
25033,441,
25043,442,
25050,443,
25057,444,
25064,445,
25071,446,
25072,445,
25078,446,
25085,447,
25092,448,
25093,447,
25099,448,
25100,447,
25100,446,
25106,447,
25107,446,
25113,447,
25114,446,
25123,447,
25124,446,
25130,447,
25131,446,
25137,447,
25144,448,
25145,447,
25151,448,
25159,449,
25160,448,
25166,449,
25172,448,
25181,449,
25188,450,
25189,449,
25195,450,
25196,449,
25204,448,
25215,449,
25222,450,
25223,449,
25223,448,
25223,447,
25230,448,
25247,449,
25255,450,
25264,449,
25295,448,
25302,449,
25303,448,
25314,447,
25325,448,
25347,447,
25355,448,
25373,449,
25382,450,
25383,449,
25385,448,
25413,447,
25420,448,
25427,449,
25434,450,
25435,449,
25441,450,
25442,449,
25448,450,
25455,451,
25456,450,
25456,449,
25456,448,
25464,449,
25471,450,
25472,449,
25478,450,
25485,451,
25521,452,
25551,451,
25555,450,
25555,449,
25555,448,
26410,449,
26417,450,
26424,451,
26431,452,
26438,453,
26445,454,
26462,455,
26469,456,
26470,455,
26476,456,
26477,455,
26483,456,
26484,455,
26490,456,
26497,457,
26504,458,
26519,457,
26525,458,
26532,459,
26533,458,
26533,457,
26539,458,
26546,459,
26547,458,
26553,459,
26561,458,
26567,459,
26589,458,
26595,459,
26596,458,
26631,457,
26637,458,
26644,459,
26651,460,
26652,459,
26658,460,
26659,459,
26659,458,
26659,457,
26659,456,
26665,457,
26672,458,
26673,457,
26673,456,
26673,455,
26673,454,
26673,453,
26690,452,
26696,453,
26703,454,
26704,453,
26710,454,
26747,453,
26747,452,
26753,453,
26760,454,
26767,455,
26775,454,
26781,455,
26788,456,
26795,457,
26796,456,
26796,455,
26802,456,
26803,455,
26803,454,
26803,453,
26809,454,
26823,455,
26838,454,
26847,455,
26848,454,
26879,453,
26879,452,
26885,453,
26892,454,
26898,453,
26898,452,
26903,451,
26915,452,
26923,453,
26932,454,
26933,453,
26933,452,
26940,451,
26947,452,
26953,451,
26961,452,
26962,451,
26972,452,
26979,453,
26980,452,
26987,451,
26987,450,
27007,451,
27864,452,
27873,453,
27874,452,
27888,453,
27895,454,
27902,455,
27909,456,
27910,455,
27916,456,
27959,455,
27965,456,
27972,457,
27973,456,
27979,457,
27986,458,
27993,459,
28000,460,
28001,459,
28007,460,
28014,461,
28021,462,
28022,461,
28028,462,
28035,463,
28042,464,
28049,465,
28050,464,
28056,465,
28063,466,
28070,467,
28077,468,
28078,467,
28084,468,
28091,469,
28099,468,
28099,467,
28105,468,
28112,469,
28120,468,
28120,467,
28128,466,
28128,465,
28137,466,
28150,467,
28151,466,
28157,467,
28164,468,
28169,467,
28177,468,
28186,469,
28198,470,
28254,471,
28261,472,
28262,471,
28268,472,
28269,471,
28275,472,
28276,471,
28280,470,
28287,471,
28294,472,
28312,471,
28318,472,
28319,471,
28325,472,
28326,471,
28333,472,
28351,473,
28358,474,
28377,475,
28384,476,
28403,475,
28403,474,
28407,473,
28414,474,
28426,473,
28434,474,
28438,473,
28462,472,
28468,473,
29295,474,
29304,475,
29337,474,
29343,475,
29350,476,
29357,477,
29364,478,
29371,479,
29378,480,
29385,481,
29392,482,
29399,483,
29400,482,
29406,483,
29413,484,
29420,485,
29427,486,
29434,487,
29435,486,
29441,487,
29456,486,
29462,487,
29469,488,
29477,487,
29484,486,
29484,485,
29501,484,
29507,485,
29514,486,
29515,485,
29521,486,
29522,485,
29522,484,
29522,483,
29522,482,
29565,483,
29566,482,
29571,481,
29584,482,
29591,483,
29598,484,
29605,485,
29620,486,
29628,487,
29635,488,
29643,487,
29643,486,
29649,487,
29669,488,
29670,487,
29677,488,
29703,487,
29747,486,
29747,485,
29747,484,
29753,485,
29761,484,
29761,483,
29761,482,
29761,481,
29781,482,
29824,481,
29845,480,
29845,479,
29851,480,
29852,479,
29858,480,
29865,481,
29866,480,
29873,479,
29879,480,
29901,479,
29908,478,
29908,477,
29929,476,
30728,477,
30735,478,
30742,479,
30749,480,
30750,479,
30756,480,
30768,481,
30785,480,
30796,481,
30806,482,
30813,483,
30821,484,
30828,485,
30829,484,
30835,485,
30836,484,
30842,485,
30849,486,
30856,487,
30863,488,
30864,487,
30870,488,
30877,489,
30884,490,
30896,491,
30928,490,
30928,489,
30934,490,
30935,489,
30935,488,
30935,487,
30938,486,
30949,485,
30972,486,
30999,487,
31006,488,
31049,489,
31056,490,
31057,489,
31081,490,
31088,491,
31141,490,
31147,491,
31171,490,
31180,491,
31187,492,
31195,491,
31202,490,
31212,491,
31241,490,
31249,491,
31256,492,
31257,491,
31257,490,
31295,489,
31295,488,
31295,487,
31301,488,
31302,487,
31302,486,
31302,485,
31311,486,
31329,485,
31335,486,
31342,487,
32170,488,
32185,489,
32194,490,
32201,491,
32208,492,
32212,491,
32212,490,
32219,491,
32228,492,
32235,493,
32236,492,
32251,493,
32252,492,
32265,491,
32265,490,
32271,491,
32278,492,
32285,493,
32292,494,
32299,495,
32300,494,
32310,495,
32317,496,
32324,497,
32331,498,
32364,497,
32367,496,
32379,495,
32392,496,
32413,497,
32420,498,
32427,499,
32437,500,
32438,499,
32456,498,
32472,499,
32473,498,
32482,499,
32489,500,
32503,501,
32510,502,
32517,503,
32521,502,
32521,501,
32527,502,
32546,503,
32555,504,
32556,503,
32556,502,
32574,501,
32583,502,
32590,501,
32616,502,
32617,501,
32624,500,
32635,501,
32648,502,
32649,501,
32669,500,
32675,501,
32683,500,
32683,499,
32683,498,
32693,497,
32693,496,
32693,495,
32709,494,
32709,493,
32729,494,
32737,495,
32738,494,
32780,493,
32780,492,
32786,493,
33612,494,
33625,495,
33632,496,
33633,495,
33639,496,
33646,497,
33653,498,
33661,497,
33667,498,
33674,499,
33675,498,
33681,499,
33688,500,
33695,501,
33702,502,
33703,501,
33709,502,
33716,503,
33723,504,
33730,505,
33737,506,
33755,505,
33761,506,
33768,507,
33811,508,
33812,507,
33818,508,
33836,507,
33842,508,
33850,507,
33857,506,
33874,505,
33880,506,
33887,507,
33888,506,
33894,507,
33901,508,
33902,507,
33909,506,
33915,507,
33923,506,
33923,505,
33929,506,
33937,505,
33937,504,
33943,505,
33944,504,
33951,503,
33951,502,
33951,501,
33957,502,
33964,503,
33971,504,
33978,505,
33979,504,
33979,503,
33985,504,
33992,505,
33999,506,
34007,505,
34013,506,
34014,505,
34015,504,
34026,505,
34038,506,
34051,507,
34052,506,
34052,505,
34054,504,
34079,505,
34080,504,
34093,505,
34094,504,
34100,505,
34107,506,
34108,505,
34121,506,
34132,507,
34133,506,
34139,507,
34140,506,
34140,505,
34151,506,
34153,505,
34163,506,
34178,505,
34184,506,
34185,505,
34185,504,
34185,503,
34185,502,
34193,503,
34215,502,
34229,501,
34235,502,
35050,503,
35057,504,
35064,505,
35077,506,
35089,507,
35096,508,
35103,509,
35110,510,
35118,509,
35128,508,
35134,509,
35141,510,
35148,511,
35155,512,
35162,513,
35163,512,
35163,511,
35163,510,
35169,511,
35176,512,
35183,513,
35190,514,
35197,515,
35205,514,
35211,515,
35218,516,
35219,515,
35219,514,
35225,515,
35232,516,
35233,515,
35233,514,
35254,513,
35260,514,
35261,513,
35267,514,
35268,513,
35274,514,
35275,513,
35275,512,
35281,513,
35282,512,
35282,511,
35289,510,
35317,509,
35323,510,
35324,509,
35330,510,
35337,511,
35344,512,
35351,513,
35358,514,
35365,515,
35366,514,
35366,513,
35366,512,
35366,511,
35377,510,
35386,511,
35394,512,
35395,511,
35401,512,
35408,513,
35411,512,
35431,513,
35467,512,
35467,511,
35473,512,
35474,511,
35480,512,
35488,513,
35495,514,
35503,515,
35510,516,
35512,515,
35524,514,
35530,515,
35533,514,
35542,515,
35574,514,
35574,513,
35574,512,
35574,511,
35581,510,
35602,509,
35602,508,
35602,507,
35602,506,
35626,507,
35632,506,
35641,507,
36500,508,
36507,509,
36514,510,
36521,511,
36528,512,
36535,513,
36536,512,
36542,513,
36549,514,
36556,515,
36563,516,
36570,517,
36577,518,
36585,517,
36591,518,
36592,517,
36595,516,
36601,517,
36608,518,
36615,519,
36622,520,
36629,521,
36636,522,
36643,523,
36650,524,
36657,525,
36664,526,
36671,527,
36678,528,
36679,527,
36685,528,
36692,529,
36699,530,
36706,531,
36707,530,
36707,529,
36724,528,
36724,527,
36724,526,
36724,525,
36730,526,
36731,525,
36731,524,
36731,523,
36737,524,
36738,523,
36738,522,
36744,523,
36745,522,
36745,521,
36751,522,
36758,523,
36765,524,
36772,525,
36801,524,
36807,525,
36814,526,
36815,525,
36821,526,
36822,525,
36828,526,
36840,527,
36847,528,
36854,529,
36855,528,
36855,527,
36869,526,
36869,525,
36875,526,
36881,525,
36889,524,
36898,523,
36920,524,
36928,523,
36928,522,
36928,521,
36940,522,
36945,521,
36962,522,
36973,523,
36974,522,
36984,521,
36994,522,
37006,523,
37021,522,
37021,521,
37039,520,
37039,519,
37039,518,
37043,517,
37043,516,
37054,517,
37055,516,
37080,515,
37080,514,
37086,515,
37951,516,
37958,517,
37965,518,
37966,517,
37987,516,
37993,517,
38000,518,
38001,517,
38001,516,
38007,517,
38014,518,
38021,519,
38028,520,
38035,521,
38042,522,
38049,523,
38056,524,
38057,523,
38063,524,
38070,525,
38077,526,
38084,527,
38091,528,
38098,529,
38105,530,
38106,529,
38106,528,
38106,527,
38112,528,
38113,527,
38121,526,
38134,525,
38142,524,
38146,523,
38155,524,
38162,525,
38163,524,
38180,525,
38181,524,
38188,525,
38195,526,
38209,527,
38210,526,
38222,527,
38223,526,
38242,527,
38243,526,
38249,527,
38256,528,
38266,529,
38277,528,
38319,527,
38325,528,
38326,527,
38333,526,
38333,525,
38339,526,
38354,525,
38375,524,
38381,525,
38410,524,
38416,525,
38423,526,
38424,525,
38430,526,
38445,525,
38451,526,
38452,525,
38458,526,
38465,527,
38472,528,
38479,529,
38486,530,
38487,529,
38487,528,
38508,527,
38508,526,
38515,525,
38521,526,
38528,527,
38535,528,
38542,529,
38550,528,
39368,529,
39375,530,
39382,531,
39383,530,
39389,531,
39440,532,
39447,533,
39450,532,
39460,531,
39473,532,
39481,533,
39482,532,
39488,533,
39500,532,
39508,533,
39517,534,
39524,535,
39525,534,
39525,533,
39531,534,
39532,533,
39538,534,
39545,535,
39552,536,
39559,537,
39568,538,
39575,539,
39582,540,
39589,541,
39596,542,
39603,543,
39610,544,
39611,543,
39636,542,
39642,541,
39643,540,
39671,541,
39678,542,
39679,541,
39679,540,
39699,541,
39706,542,
39707,541,
39707,540,
39710,539,
39717,538,
39763,539,
39764,538,
39770,539,
39811,538,
39817,539,
39824,540,
39825,539,
39829,538,
39835,537,
39852,536,
39858,537,
39859,536,
39865,537,
39876,538,
39877,537,
39877,536,
39877,535,
39887,536,
39894,537,
39901,538,
39908,539,
39915,540,
39916,539,
39916,538,
39922,539,
39929,540,
39930,539,
39964,538,
39970,539,
40822,540,
40829,541,
40836,542,
40843,543,
40850,544,
40857,545,
40864,544,
40872,545,
40879,546,
40886,547,
40887,546,
40887,545,
40896,546,
40903,547,
40910,548,
40917,549,
40924,550,
40931,551,
40932,550,
40938,551,
40945,552,
40952,553,
40959,554,
40966,555,
40973,556,
40980,557,
40987,558,
40988,557,
40988,556,
40994,557,
41001,558,
41008,559,
41015,560,
41030,559,
41037,558,
41037,557,
41037,556,
41043,557,
41050,558,
41065,557,
41071,558,
41086,557,
41086,556,
41092,557,
41093,556,
41099,557,
41106,558,
41113,559,
41120,560,
41121,559,
41127,560,
41128,559,
41128,558,
41128,557,
41134,558,
41141,559,
41156,558,
41163,559,
41168,558,
41215,557,
41221,558,
41223,557,
41243,556,
41277,557,
41284,558,
41291,559,
41295,558,
41311,557,
41317,558,
41318,557,
41318,556,
41324,557,
41359,556,
41359,555,
41365,556,
41372,557,
41373,556,
41379,557,
41386,558,
41415,557,
41415,556,
41415,555,
41421,556,
42249,557,
42259,558,
42260,557,
42267,558,
42268,557,
42274,558,
42281,559,
42288,560,
42296,559,
42302,560,
42309,561,
42310,560,
42313,559,
42319,560,
42326,561,
42333,562,
42340,563,
42362,562,
42368,563,
42375,564,
42382,565,
42383,564,
42389,565,
42396,566,
42403,567,
42404,566,
42410,567,
42421,566,
42427,567,
42434,568,
42435,567,
42441,568,
42448,569,
42470,568,
42484,567,
42501,566,
42508,565,
42508,564,
42514,565,
42515,564,
42515,563,
42515,562,
42515,561,
42515,560,
42521,561,
42522,560,
42528,561,
42529,560,
42535,561,
42542,562,
42543,561,
42560,560,
42560,559,
42571,560,
42617,559,
42622,558,
42635,559,
42655,558,
42703,557,
42703,556,
42703,555,
42718,556,
42725,557,
42726,556,
42726,555,
42726,554,
42732,555,
42740,554,
42740,553,
42757,554,
42800,555,
42807,556,
42814,557,
42836,556,
42836,555,
42842,556,
42843,555,
42843,554,
42849,555,
42850,554,
42870,553,
42876,554,
